program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,85.503275677,85.503275677,0,"0,1,2,3"
prio,0,64.256835834,64.256835834,0,"0,1,2,3"
baseline,1,82.551539736,82.551539736,0,"0,1,2,3"
prio,1,65.533526033,65.533526033,0,"0,1,2,3"
baseline,2,86.269094807,86.269094807,0,"0,1,2,3"
prio,2,66.589253226,66.589253226,0,"0,1,2,3"
